relative_time_s,sample_ts_utc,sample_ts_et,batch_id,sample_in_batch,x_raw,y_raw,z_raw
29.438125,2026-05-04 22:13:39.370000+00:00,2026-05-04 18:13:39.370,122654,93,3796.0,7.0,-149.0
29.478125,2026-05-04 22:13:39.410000+00:00,2026-05-04 18:13:39.410,122654,94,3813.0,7.0,15.0
29.518125,2026-05-04 22:13:39.450000+00:00,2026-05-04 18:13:39.450,122654,95,3814.0,15.0,168.0
29.558125,2026-05-04 22:13:39.490000+00:00,2026-05-04 18:13:39.490,122654,96,3840.0,0.0,290.0
29.598125,2026-05-04 22:13:39.530000+00:00,2026-05-04 18:13:39.530,122654,97,3830.0,17.0,332.0
29.638125,2026-05-04 22:13:39.570000+00:00,2026-05-04 18:13:39.570,122654,98,3831.0,16.0,299.0
29.678125,2026-05-04 22:13:39.610000+00:00,2026-05-04 18:13:39.610,122654,99,3822.0,19.0,178.0
29.718125,2026-05-04 22:13:39.650000+00:00,2026-05-04 18:13:39.650,122654,100,3801.0,16.0,18.0
29.758125,2026-05-04 22:13:39.690000+00:00,2026-05-04 18:13:39.690,122655,1,3810.0,1.0,-135.0
29.798125,2026-05-04 22:13:39.730000+00:00,2026-05-04 18:13:39.730,122655,2,3784.0,-8.0,-236.0
29.838125,2026-05-04 22:13:39.770000+00:00,2026-05-04 18:13:39.770,122655,3,3805.0,-11.0,-239.0
29.878125,2026-05-04 22:13:39.810000+00:00,2026-05-04 18:13:39.810,122655,4,3780.0,23.0,-149.0
29.918125,2026-05-04 22:13:39.850000+00:00,2026-05-04 18:13:39.850,122655,5,3815.0,35.0,-19.0
29.958125,2026-05-04 22:13:39.890000+00:00,2026-05-04 18:13:39.890,122655,6,3822.0,19.0,154.0
29.998125,2026-05-04 22:13:39.930000+00:00,2026-05-04 18:13:39.930,122655,7,3825.0,3.0,284.0
30.038125,2026-05-04 22:13:39.970000+00:00,2026-05-04 18:13:39.970,122655,8,3822.0,18.0,328.0
30.078125,2026-05-04 22:13:40.010000+00:00,2026-05-04 18:13:40.010,122655,9,3816.0,20.0,300.0
30.118125,2026-05-04 22:13:40.050000+00:00,2026-05-04 18:13:40.050,122655,10,3825.0,27.0,196.0
30.158125,2026-05-04 22:13:40.090000+00:00,2026-05-04 18:13:40.090,122655,11,3811.0,24.0,42.0
30.198125,2026-05-04 22:13:40.130000+00:00,2026-05-04 18:13:40.130,122655,12,3799.0,1.0,-93.0
30.238125,2026-05-04 22:13:40.170000+00:00,2026-05-04 18:13:40.170,122655,13,3794.0,10.0,-205.0
30.278125,2026-05-04 22:13:40.210000+00:00,2026-05-04 18:13:40.210,122655,14,3787.0,-4.0,-252.0
30.318125,2026-05-04 22:13:40.250000+00:00,2026-05-04 18:13:40.250,122655,15,3807.0,30.0,-170.0
30.358125,2026-05-04 22:13:40.290000+00:00,2026-05-04 18:13:40.290,122655,16,3807.0,26.0,-43.0
30.398125,2026-05-04 22:13:40.330000+00:00,2026-05-04 18:13:40.330,122655,17,3830.0,11.0,122.0
30.438125,2026-05-04 22:13:40.370000+00:00,2026-05-04 18:13:40.370,122655,18,3827.0,6.0,246.0
